352 E-PSCI 182 2011: overall = 5.00, workload = 2.00, difficulty = 3.17
353 HEB 1411 2011: overall = 4.31, workload = 1.69, difficulty = 3.00
354 SOCIOL 310 2012: overall = 4.50, workload = 1.89, difficulty = 2.86
355 HEB 1310 2011: overall = 4.59, workload = 1.95, difficulty = 2.85
356 VIETNAM Ba 2012: overall = 4.18, workload = 2.00, difficulty = 2.36
357 ENG-SCI 190 2012: overall = 3.57, workload = 1.73, difficulty = 2.20
358 AFRAMER 111 2011: overall = 3.82, workload = 1.64, difficulty = 2.60
359 CULTR&BLF 37 2011: overall = 4.22, workload = 2.03, difficulty = 2.36
360 LING 200 2011: overall = 3.91, workload = 1.73, difficulty = 2.55
361 HAA 172w 2012: overall = 4.70, workload = 1.92, difficulty = 3.03
362 HISTSCI 97 2011: overall = 4.40, workload = 1.95, difficulty = 2.68
363 FRENCH 59 2012: overall = 4.40, workload = 1.80, difficulty = 2.93
364 PSY 1901a 2011: overall = 3.90, workload = 1.86, difficulty = 2.33
365 ECON 2080 2011: overall = 4.20, workload = 2.00, difficulty = 2.40
366 ENGLISH Cwar 2012: overall = 4.70, workload = 2.00, difficulty = 2.90
367 EXPOS 10.015 2011: overall = 4.60, workload = 2.00, difficulty = 2.80
368 CHNSE 142a 2011: overall = 4.30, workload = 2.00, difficulty = 2.50
369 SOCIOL 155 2012: overall = 4.14, workload = 1.91, difficulty = 2.49
370 SCRB 150 2012: overall = 4.89, workload = 2.21, difficulty = 2.74
371 SOCIOL 147 2011: overall = 4.35, workload = 1.88, difficulty = 2.76
372 PSY 1512 2011: overall = 4.00, workload = 1.95, difficulty = 2.30
373 ECON 1760 2011: overall = 4.17, workload = 1.67, difficulty = 2.94
374 CHEM 154 2011: overall = 4.58, workload = 2.08, difficulty = 2.67
375 SPANSH 30 2012: overall = 4.22, workload = 1.92, difficulty = 2.58
376 AFRAMER 90r.i 2011: overall = 4.29, workload = 1.71, difficulty = 3.00
377 MATH 141 2011: overall = 3.83, workload = 1.62, difficulty = 2.69
378 APMTH 115 2012: overall = 3.46, workload = 1.46, difficulty = 2.59
379 AESTH&INTP 12 2011: overall = 4.23, workload = 1.73, difficulty = 2.92
380 SPANSH Aa 2012: overall = 4.14, workload = 1.88, difficulty = 2.58
381 SPANSH 30 2011: overall = 4.26, workload = 1.93, difficulty = 2.62
382 WOMGEN 1168 2011: overall = 4.14, workload = 1.80, difficulty = 2.72
383 ENGLISH 90xa 2011: overall = 5.00, workload = 2.25, difficulty = 2.83
384 E&M-REASON 17 2011: overall = 4.58, workload = 1.91, difficulty = 2.98
385 PSY 2050 2011: overall = 3.85, workload = 1.69, difficulty = 2.62
386 MCB 141 2011: overall = 4.31, workload = 1.81, difficulty = 2.88
387 CHNSE 106b 2011: overall = 5.00, workload = 2.22, difficulty = 2.89
388 SCI-LIVSYS 21 2011: overall = 4.12, workload = 1.79, difficulty = 2.73
389 SPANSH C 2012: overall = 4.26, workload = 1.84, difficulty = 2.79
390 AFRAMER 209a 2012: overall = 4.44, workload = 1.89, difficulty = 2.89
391 VES 72 2011: overall = 4.05, workload = 1.86, difficulty = 2.55
392 HISTSCI 142 2012: overall = 3.91, workload = 1.76, difficulty = 2.59
393 ECON 2330 2011: overall = 4.86, workload = 2.00, difficulty = 3.14
394 SCAND 150 2011: overall = 3.61, workload = 1.66, difficulty = 2.46
395 NEUROBIO 209 2011: overall = 4.29, workload = 1.82, difficulty = 2.88
396 CHEM 170 2011: overall = 4.53, workload = 2.00, difficulty = 2.82
397 LING 83 2011: overall = 3.36, workload = 1.42, difficulty = 2.62
398 E-PSCI 186 2012: overall = 4.83, workload = 2.08, difficulty = 3.00
399 EXPOS 10.007 2011: overall = 4.33, workload = 1.78, difficulty = 3.00
400 BIOPHYS 242r 2011: overall = 2.83, workload = 1.33, difficulty = 2.25
401 VES 92 2011: overall = 3.62, workload = 1.62, difficulty = 2.56
402 OEB 118 2011: overall = 4.00, workload = 1.64, difficulty = 2.91
403 ENGLISH 90ow 2012: overall = 4.07, workload = 1.93, difficulty = 2.50
404 MUSIC 51a 2011: overall = 4.40, workload = 1.93, difficulty = 2.83
405 FRENCH Ab 2011: overall = 4.58, workload = 1.96, difficulty = 2.96
406 AFRAMER 10 2011: overall = 3.83, workload = 1.72, difficulty = 2.61
407 ANTHRO 1010 2011: overall = 3.60, workload = 1.57, difficulty = 2.63
408 SCRB 160 2012: overall = 4.67, workload = 1.89, difficulty = 3.17
409 FRENCH 30 2011: overall = 4.43, workload = 1.95, difficulty = 2.83
410 SOC-WORLD 21 2011: overall = 3.73, workload = 1.73, difficulty = 2.50
411 US-WORLD 12 2011: overall = 4.45, workload = 1.93, difficulty = 2.89
412 E-PSCI 205 2011: overall = 4.67, workload = 2.00, difficulty = 3.00
413 LING 118 2011: overall = 4.90, workload = 2.20, difficulty = 2.90
414 EXPOS 10.001 2011: overall = 4.20, workload = 1.90, difficulty = 2.70
415 PSY 2436r 2011: overall = 4.80, workload = 2.50, difficulty = 2.30
416 CLAS-STDY 160 2012: overall = 4.25, workload = 1.75, difficulty = 3.00
417 MCB 186 2011: overall = 4.60, workload = 1.90, difficulty = 3.10
418 HIST 1888 2012: overall = 4.38, workload = 1.92, difficulty = 2.85
419 HISTSCI 138 2011: overall = 4.03, workload = 1.76, difficulty = 2.77
420 PSY 1201 2012: overall = 4.11, workload = 1.74, difficulty = 2.89
421 CELLBIO 211 2011: overall = 3.08, workload = 1.44, difficulty = 2.36
422 SOCIOL 172 2011: overall = 4.08, workload = 1.94, difficulty = 2.53
423 MBB 95 2012: overall = 3.69, workload = 1.69, difficulty = 2.56
424 ENGLISH Clr 2012: overall = 4.95, workload = 2.32, difficulty = 2.77
425 SOC-WORLD 46 2012: overall = 3.52, workload = 1.67, difficulty = 2.43
426 EASTD 103 2012: overall = 4.55, workload = 2.00, difficulty = 2.91
427 ITAL Aa 2011: overall = 4.41, workload = 2.18, difficulty = 2.47
428 HAA 181v 2012: overall = 4.17, workload = 1.92, difficulty = 2.67
429 EXPOS 10.016 2012: overall = 4.78, workload = 2.22, difficulty = 2.78
430 SOCIOL 25 2012: overall = 3.50, workload = 1.62, difficulty = 2.50
431 AESTH&INTP 14 2011: overall = 3.85, workload = 1.82, difficulty = 2.52
432 CULTR&BLF 52 2012: overall = 3.78, workload = 1.70, difficulty = 2.65
433 AFRAMER 11 2012: overall = 4.00, workload = 1.85, difficulty = 2.62
434 SCI-PHYUNV 27 2012: overall = 3.70, workload = 1.82, difficulty = 2.37
435 MUSIC 128r 2011: overall = 4.43, workload = 2.14, difficulty = 2.57
436 HIST 1301 2011: overall = 4.58, workload = 2.08, difficulty = 2.83
437 PSY 980j 2011: overall = 4.64, workload = 1.93, difficulty = 3.14
438 MOD-HEB B 2012: overall = 4.85, workload = 2.23, difficulty = 2.85
439 ECON 1432 2012: overall = 3.83, workload = 1.70, difficulty = 2.72
440 PSY 2464r 2012: overall = 4.64, workload = 2.18, difficulty = 2.73
441 GOV 1072 2011: overall = 4.29, workload = 1.86, difficulty = 2.92
442 RELIGION 1055 2012: overall = 3.79, workload = 1.79, difficulty = 2.54
443 ANTHRO 2712 2012: overall = 3.94, workload = 1.94, difficulty = 2.44
444 PORTUG C 2012: overall = 3.75, workload = 1.70, difficulty = 2.65
445 MUSIC 121a 2011: overall = 4.09, workload = 1.91, difficulty = 2.64
446 SCI-PHYUNV 12 2011: overall = 3.42, workload = 1.47, difficulty = 2.71
447 ECON 2030 2011: overall = 4.24, workload = 1.85, difficulty = 2.90
448 VES 70 2011: overall = 4.21, workload = 2.03, difficulty = 2.57
449 AFRAMER 20 2011: overall = 3.58, workload = 1.76, difficulty = 2.39
450 MUSIC 1a 2011: overall = 3.87, workload = 1.65, difficulty = 2.87
451 PSY 1512 2012: overall = 4.30, workload = 2.04, difficulty = 2.65
452 DRAMA 119 2011: overall = 4.69, workload = 2.25, difficulty = 2.69
453 EXPOS 20.013 2011: overall = 4.29, workload = 2.00, difficulty = 2.71
454 STAT 240 2011: overall = 4.04, workload = 1.83, difficulty = 2.75
455 SCI-PHYUNV 27 2011: overall = 3.63, workload = 1.80, difficulty = 2.39
456 ENG-SCI 190 2011: overall = 3.00, workload = 1.49, difficulty = 2.28
457 EXPOS 10.011 2011: overall = 4.30, workload = 1.90, difficulty = 2.90
458 EXPOS 10.005 2012: overall = 4.50, workload = 2.20, difficulty = 2.60
459 SOCIOL 132 2012: overall = 4.18, workload = 1.96, difficulty = 2.68
460 ENGLISH 181a 2012: overall = 4.69, workload = 2.19, difficulty = 2.81
461 ENGLISH Clr 2011: overall = 4.91, workload = 2.45, difficulty = 2.60
462 OEB 145 2012: overall = 4.25, workload = 1.92, difficulty = 2.83
463 FRENCH 40 2011: overall = 4.29, workload = 2.04, difficulty = 2.67
464 SOCIOL 145 2011: overall = 4.22, workload = 2.00, difficulty = 2.67
465 CHNSE 106a 2011: overall = 4.58, workload = 2.18, difficulty = 2.73
466 AESTH&INTP 16 2012: overall = 3.83, workload = 1.67, difficulty = 2.83
467 HEB 1388 2012: overall = 4.54, workload = 2.00, difficulty = 3.00
468 VES 10br 2012: overall = 4.67, workload = 2.33, difficulty = 2.58
469 PHIL 98hf 2012: overall = 4.67, workload = 2.08, difficulty = 3.00
470 CHEMBIO 2200 2011: overall = 3.25, workload = 1.38, difficulty = 2.75
471 MATH 230a 2012: overall = 4.29, workload = 2.07, difficulty = 2.64
472 EXPOS 10.010 2011: overall = 4.40, workload = 2.10, difficulty = 2.70
473 FRENCH 40 2011: overall = 4.09, workload = 1.97, difficulty = 2.61
474 AFRAMER 118 2011: overall = 3.89, workload = 1.84, difficulty = 2.63
475 ENGLISH 115b 2011: overall = 4.50, workload = 2.07, difficulty = 2.86
476 ENGLISH Ctr 2011: overall = 4.82, workload = 2.18, difficulty = 3.00
477 ECON 2465 2011: overall = 4.82, workload = 2.18, difficulty = 3.00
478 ECON 2040 2011: overall = 4.31, workload = 2.15, difficulty = 2.54
479 MUSIC 51a 2012: overall = 4.80, workload = 2.18, difficulty = 2.98
480 EXPOS 20.006 2011: overall = 4.00, workload = 1.69, difficulty = 3.00
481 HAA 10 2011: overall = 3.73, workload = 1.72, difficulty = 2.68
482 EXPOS 10.013 2012: overall = 4.57, workload = 1.86, difficulty = 3.29
483 AFRAMER 90r.i 2012: overall = 4.00, workload = 1.89, difficulty = 2.67
484 AESTH&INTP 44 2011: overall = 4.14, workload = 1.86, difficulty = 2.86
485 ENG-SCI 51 2011: overall = 4.54, workload = 2.21, difficulty = 2.68
486 SCRB 170 2011: overall = 3.79, workload = 1.57, difficulty = 3.00
487 RELIGION 40 2012: overall = 4.14, workload = 1.93, difficulty = 2.75
488 ECON 1056 2011: overall = 4.57, workload = 2.00, difficulty = 3.07
489 PSY 3555 2011: overall = 4.00, workload = 2.00, difficulty = 2.50
490 LITER 106 2011: overall = 4.20, workload = 2.00, difficulty = 2.70
491 PSY 1513 2012: overall = 3.79, workload = 1.76, difficulty = 2.69
492 SPANSH 90tv 2012: overall = 4.64, workload = 2.09, difficulty = 3.00
493 OEB 192 2011: overall = 4.45, workload = 2.09, difficulty = 2.82
494 E&M-REASON 14 2011: overall = 4.32, workload = 2.00, difficulty = 2.84
495 ECON 2811 2011: overall = 4.56, workload = 2.12, difficulty = 2.88
496 URD 101 2011: overall = 4.55, workload = 2.18, difficulty = 2.77
497 HISTSCI 108 2012: overall = 3.46, workload = 1.73, difficulty = 2.43
498 PSY 1201 2011: overall = 4.11, workload = 1.72, difficulty = 3.10
499 SPANSH 40 2011: overall = 4.26, workload = 1.97, difficulty = 2.84
500 KOREAN Ba 2011: overall = 4.48, workload = 2.17, difficulty = 2.73
501 WOMGEN 1245 2011: overall = 3.76, workload = 1.72, difficulty = 2.76
502 VES 80 2011: overall = 4.60, workload = 2.50, difficulty = 2.30
503 PSY 1861 2011: overall = 4.77, workload = 2.23, difficulty = 2.92
504 APPHY 225 2012: overall = 3.00, workload = 1.65, difficulty = 2.12
505 COMPSCI 105 2011: overall = 4.29, workload = 2.09, difficulty = 2.68
506 PSY 1901c 2011: overall = 2.80, workload = 1.45, difficulty = 2.26
507 AESTH&INTP 40 2011: overall = 3.75, workload = 1.83, difficulty = 2.58
508 MCB 192 2011: overall = 4.58, workload = 2.08, difficulty = 3.00
509 ECON 1389 2011: overall = 4.33, workload = 2.08, difficulty = 2.75
510 MUSIC 180r 2011: overall = 4.08, workload = 1.92, difficulty = 2.77
511 PSY 1505 2011: overall = 4.00, workload = 1.92, difficulty = 2.69
512 HIST 88b 2011: overall = 4.31, workload = 2.15, difficulty = 2.62
513 FRENCH 30 2012: overall = 4.07, workload = 1.91, difficulty = 2.78
514 MCB 129 2011: overall = 4.00, workload = 1.69, difficulty = 3.08
515 HAA 11 2011: overall = 3.53, workload = 1.68, difficulty = 2.63
516 GOV 1540 2012: overall = 4.24, workload = 1.95, difficulty = 2.89
517 ENGLISH Cnfr 2011: overall = 4.73, workload = 2.18, difficulty = 3.00
518 AESTH&INTP 53 2011: overall = 3.64, workload = 1.85, difficulty = 2.46
519 SOC-WORLD 28 2011: overall = 4.18, workload = 2.18, difficulty = 2.45
520 PSY 2553r 2011: overall = 4.45, workload = 2.45, difficulty = 2.27
521 SOCIOL 25 2011: overall = 3.24, workload = 1.66, difficulty = 2.38
522 VES 70 2012: overall = 3.67, workload = 1.78, difficulty = 2.61
523 CULTR&BLF 40 2012: overall = 3.96, workload = 1.87, difficulty = 2.75
524 HISTSCI 296 2011: overall = 3.82, workload = 1.91, difficulty = 2.55
525 GOV 2098 2011: overall = 2.75, workload = 1.33, difficulty = 2.45
526 SOC-WORLD 30 2011: overall = 3.46, workload = 1.63, difficulty = 2.66
527 HIST 1445 2012: overall = 4.15, workload = 1.93, difficulty = 2.85
528 FRENCH 61h 2012: overall = 4.50, workload = 2.25, difficulty = 2.67
529 ENGLISH Cnnr 2011: overall = 4.89, workload = 2.22, difficulty = 3.11
530 CHNSE 140a 2012: overall = 4.65, workload = 2.30, difficulty = 2.74
531 CHNSE 150b 2011: overall = 4.82, workload = 2.30, difficulty = 2.91
532 ECON 2030 2012: overall = 4.11, workload = 1.91, difficulty = 2.85
533 PSY 1502 2011: overall = 3.54, workload = 1.70, difficulty = 2.63
534 BCMP 235 2011: overall = 4.23, workload = 1.95, difficulty = 2.91
535 GOV 1359 2012: overall = 3.64, workload = 1.74, difficulty = 2.67
536 SPANSH 201 2012: overall = 4.20, workload = 2.00, difficulty = 2.80
537 HAA 151k 2012: overall = 4.90, workload = 2.30, difficulty = 3.00
538 MATH 272y 2012: overall = 5.00, workload = 2.00, difficulty = 3.60
539 FRENCH C 2011: overall = 4.29, workload = 2.00, difficulty = 2.89
540 MUSIC 180r 2012: overall = 4.00, workload = 2.09, difficulty = 2.45
541 HIST 83a 2012: overall = 4.73, workload = 2.20, difficulty = 3.00
542 AFRAMER 178 2011: overall = 4.56, workload = 2.33, difficulty = 2.62
543 SOC-WORLD 38 2012: overall = 3.61, workload = 1.64, difficulty = 2.83
544 GOV 1255 2011: overall = 4.28, workload = 1.94, difficulty = 3.00
545 ENGLISH Ctr 2012: overall = 5.00, workload = 2.44, difficulty = 2.89
546 PSY 2010 2011: overall = 4.08, workload = 2.17, difficulty = 2.42
547 PSY 2570r 2011: overall = 4.67, workload = 2.44, difficulty = 2.56
548 EXPOS 20.176 2012: overall = 4.33, workload = 1.93, difficulty = 3.07
549 GOV 1280 2012: overall = 4.34, workload = 2.07, difficulty = 2.85
550 VES 107 2011: overall = 4.64, workload = 2.16, difficulty = 3.00
551 MUSIC 1b 2011: overall = 3.56, workload = 1.79, difficulty = 2.54
552 JAPAN Ba 2012: overall = 4.84, workload = 2.38, difficulty = 2.84
553 HIST 76a 2011: overall = 4.70, workload = 2.20, difficulty = 3.00
554 GOV 1280 2011: overall = 3.99, workload = 1.87, difficulty = 2.84
555 ETH-REASON 12 2011: overall = 3.05, workload = 1.60, difficulty = 2.35
556 SOCIOL 107 2012: overall = 3.06, workload = 1.53, difficulty = 2.48
557 FRENCH 50 2012: overall = 3.92, workload = 1.85, difficulty = 2.81
558 ENGLISH 90lv 2011: overall = 4.52, workload = 2.12, difficulty = 2.96
559 CHNSE 150a 2011: overall = 4.43, workload = 2.24, difficulty = 2.67
560 HIST 1877a 2012: overall = 4.37, workload = 2.11, difficulty = 2.83
561 MCB 145 2012: overall = 4.25, workload = 1.96, difficulty = 2.96
562 GOV 1368 2011: overall = 3.42, workload = 1.81, difficulty = 2.38
563 HISTSCI 190 2011: overall = 3.60, workload = 1.87, difficulty = 2.47
564 SPANSH 40 2012: overall = 4.16, workload = 2.04, difficulty = 2.75
565 OEB 53 2011: overall = 4.39, workload = 1.98, difficulty = 3.08
566 FRENCH Aa 2011: overall = 4.40, workload = 2.18, difficulty = 2.76
567 EXPOS 20.210 2012: overall = 4.43, workload = 1.93, difficulty = 3.21
568 SCI-PHYUNV 19 2011: overall = 3.60, workload = 1.77, difficulty = 2.65
569 HIST 1011 2012: overall = 3.78, workload = 1.83, difficulty = 2.73
570 EXPOS 10.006 2012: overall = 4.70, workload = 2.10, difficulty = 3.20
571 SOCIOL 98K 2012: overall = 4.75, workload = 2.25, difficulty = 3.00
572 COMPSCI 286r 2011: overall = 4.75, workload = 2.25, difficulty = 3.00
573 BPH 301 2011: overall = 4.11, workload = 2.00, difficulty = 2.78
574 GOV 1790 2012: overall = 4.10, workload = 2.03, difficulty = 2.72
575 GOV 50 2011: overall = 3.05, workload = 1.51, difficulty = 2.54
576 OEB 251 2012: overall = 4.67, workload = 2.13, difficulty = 3.13
577 SOC-WORLD 44 2011: overall = 3.48, workload = 1.74, difficulty = 2.59
578 LING 104 2012: overall = 3.44, workload = 1.67, difficulty = 2.67
579 EXPOS 20.179 2012: overall = 3.87, workload = 1.73, difficulty = 3.00
580 STAT 135 2012: overall = 4.09, workload = 2.00, difficulty = 2.77
581 LITER 150 2011: overall = 4.00, workload = 2.00, difficulty = 2.69
582 PSY 2530r 2011: overall = 4.69, workload = 2.69, difficulty = 2.23
583 CULTR&BLF 37 2012: overall = 4.18, workload = 2.17, difficulty = 2.59
584 ENGLISH Cwar 2011: overall = 4.78, workload = 2.22, difficulty = 3.11
585 ECON 1410 2011: overall = 4.27, workload = 1.95, difficulty = 3.05
586 AESTH&INTP 42 2011: overall = 3.99, workload = 1.95, difficulty = 2.77
587 SOC-WORLD 35 2011: overall = 4.56, workload = 2.22, difficulty = 2.89
588 LING 130 2011: overall = 4.09, workload = 1.82, difficulty = 3.09
589 ENG-SCI 265 2011: overall = 4.10, workload = 2.00, difficulty = 2.80
590 SOC-STD 98nw 2012: overall = 4.50, workload = 2.00, difficulty = 3.20
591 SLAVIC 146 2011: overall = 4.75, workload = 2.50, difficulty = 2.62
592 MCB 145 2011: overall = 4.15, workload = 1.96, difficulty = 2.92
593 EXPOS 20.046 2011: overall = 4.25, workload = 1.94, difficulty = 3.06
594 SPANSH C 2011: overall = 3.88, workload = 1.88, difficulty = 2.79
595 HIST-LIT 90aq 2012: overall = 4.62, workload = 2.15, difficulty = 3.08
596 OEB 51 2011: overall = 4.67, workload = 2.08, difficulty = 3.25
597 CLAS-STDY 97a 2012: overall = 4.71, workload = 2.29, difficulty = 2.94
598 ENGLISH 52 2012: overall = 4.50, workload = 2.10, difficulty = 3.05
599 ECON 1530 2011: overall = 3.74, workload = 1.86, difficulty = 2.69
600 PHIL 19 2012: overall = 4.05, workload = 2.10, difficulty = 2.60
601 WOMGEN 1200fh 2011: overall = 4.32, workload = 2.24, difficulty = 2.64
602 FRENCH 70a 2011: overall = 4.38, workload = 2.15, difficulty = 2.85
603 ETH-REASON 22 2012: overall = 3.83, workload = 1.76, difficulty = 2.95
604 FRENCH Ab 2012: overall = 4.33, workload = 2.08, difficulty = 2.92
605 GOV 1092 2011: overall = 3.95, workload = 1.74, difficulty = 3.11
606 SOCIOL 166 2011: overall = 3.80, workload = 1.86, difficulty = 2.76
607 ANTHRO 1667 2012: overall = 4.00, workload = 2.00, difficulty = 2.73
608 EXPOS 20.071 2011: overall = 4.40, workload = 2.00, difficulty = 3.13
609 SPANSH 61n 2011: overall = 4.39, workload = 2.18, difficulty = 2.82
610 ENGLISH Clr 2011: overall = 4.67, workload = 2.33, difficulty = 2.85
611 HEB 1333 2012: overall = 4.48, workload = 2.17, difficulty = 2.93
612 SOC-STD 98mi 2012: overall = 4.70, workload = 2.20, difficulty = 3.10
613 SOCIOL 128 2011: overall = 3.75, workload = 1.92, difficulty = 2.62
614 CULTR&BLF 19 2012: overall = 3.81, workload = 1.85, difficulty = 2.80
615 HIST 1224 2011: overall = 4.27, workload = 2.05, difficulty = 2.93
616 FRENCH 50 2011: overall = 4.40, workload = 2.16, difficulty = 2.88
617 CLAS-STDY 97b 2011: overall = 3.96, workload = 1.80, difficulty = 3.04
618 ECON 1393 2011: overall = 4.38, workload = 2.00, difficulty = 3.13
619 ANTHRO 1995 2011: overall = 3.02, workload = 1.66, difficulty = 2.34
620 OEB 220r 2012: overall = 5.00, workload = 2.71, difficulty = 2.57
621 PSY 1901b 2011: overall = 3.80, workload = 1.93, difficulty = 2.67
622 HEB 1312 2011: overall = 4.83, workload = 2.25, difficulty = 3.17
623 SOCIOL 107 2011: overall = 3.26, workload = 1.74, difficulty = 2.45
624 KOREAN Ba 2012: overall = 4.53, workload = 2.42, difficulty = 2.59
625 HIST-LIT 90am 2012: overall = 4.86, workload = 2.29, difficulty = 3.14
626 VES 37 2011: overall = 4.75, workload = 2.38, difficulty = 2.88
627 ANTHRO 1758 2011: overall = 3.32, workload = 1.75, difficulty = 2.50
628 HEB 1313 2011: overall = 4.70, workload = 2.40, difficulty = 2.80
629 FRENCH Aa 2012: overall = 4.16, workload = 2.07, difficulty = 2.81
630 HEB 1540 2012: overall = 4.08, workload = 2.00, difficulty = 2.85
631 ITAL C 2011: overall = 3.67, workload = 2.00, difficulty = 2.44
632 VES 194w 2011: overall = 4.07, workload = 2.21, difficulty = 2.50
633 EXPOS 20.049 2011: overall = 4.43, workload = 2.00, difficulty = 3.21
634 SPANSH 173 2012: overall = 4.92, workload = 2.42, difficulty = 3.00
635 MOD-HEB 120a 2011: overall = 4.85, workload = 2.38, difficulty = 3.00
636 BBS 301 2012: overall = 4.17, workload = 2.17, difficulty = 2.67
637 ITAL C 2012: overall = 3.80, workload = 1.90, difficulty = 2.75
638 EXPOS 20.177 2012: overall = 4.40, workload = 2.07, difficulty = 3.07
639 HISTSCI 209 2012: overall = 4.45, workload = 2.36, difficulty = 2.64
640 MBB 95 2011: overall = 4.53, workload = 2.27, difficulty = 2.87
641 LING 102 2011: overall = 3.79, workload = 1.79, difficulty = 2.93
642 SOCIOL 179 2012: overall = 4.34, workload = 2.27, difficulty = 2.68
643 ECON 980q 2012: overall = 4.27, workload = 2.20, difficulty = 2.73
644 KOREAN Bb 2011: overall = 4.17, workload = 2.08, difficulty = 2.83
645 SOC-WORLD 27 2011: overall = 4.52, workload = 2.23, difficulty = 2.93
646 EXPOS 20.098 2011: overall = 3.85, workload = 1.79, difficulty = 3.00
647 EXPOS 20.084 2011: overall = 3.80, workload = 1.70, difficulty = 3.10
648 ECON 1420 2011: overall = 4.03, workload = 1.86, difficulty = 3.07
649 HAA 174s 2011: overall = 4.35, workload = 2.04, difficulty = 3.09
650 PSY 1803 2012: overall = 3.67, workload = 1.86, difficulty = 2.71
651 SCRB 130 2011: overall = 3.91, workload = 1.86, difficulty = 2.95
652 CULTR&BLF 50 2011: overall = 4.20, workload = 2.11, difficulty = 2.83
653 SCRB 140 2011: overall = 4.80, workload = 2.17, difficulty = 3.33
654 CULTR&BLF 28 2011: overall = 3.86, workload = 1.78, difficulty = 3.04
655 EXPOS 10.013 2011: overall = 3.78, workload = 1.89, difficulty = 2.78
656 SOCIOL 175 2012: overall = 4.22, workload = 2.22, difficulty = 2.67
657 EXPOS 10.010 2012: overall = 4.33, workload = 2.22, difficulty = 2.78
658 CULTR&BLF 16 2011: overall = 3.72, workload = 1.91, difficulty = 2.69
659 HISTSCI 135 2012: overall = 4.38, workload = 2.12, difficulty = 3.00
660 EXPOS 20.071 2012: overall = 4.13, workload = 1.93, difficulty = 3.07
661 FRENCH Ab 2011: overall = 4.15, workload = 2.08, difficulty = 2.84
662 ENGLISH 41 2011: overall = 4.41, workload = 2.21, difficulty = 2.89
663 ECON 1356 2011: overall = 4.29, workload = 2.00, difficulty = 3.12
664 E-PSCI 21 2012: overall = 3.73, workload = 1.82, difficulty = 2.86
665 FRENCH 40 2012: overall = 4.12, workload = 2.06, difficulty = 2.85
666 ITAL Aa 2011: overall = 4.20, workload = 2.14, difficulty = 2.80
667 EXPOS 10.012 2012: overall = 4.00, workload = 1.90, difficulty = 3.00
668 PSY 2553r 2011: overall = 4.50, workload = 2.50, difficulty = 2.50
669 SOC-WORLD 25 2012: overall = 4.26, workload = 2.17, difficulty = 2.81
670 PSY 14 2012: overall = 4.33, workload = 2.00, difficulty = 3.17
671 ENGLISH 111 2012: overall = 4.91, workload = 2.45, difficulty = 3.00
672 SCI-LIVSYS 20 2011: overall = 4.12, workload = 1.93, difficulty = 3.08
673 ECON 980b 2011: overall = 4.50, workload = 2.21, difficulty = 3.00
674 SLAVIC 148 2011: overall = 4.30, workload = 2.17, difficulty = 2.87
675 US-WORLD 24 2011: overall = 3.61, workload = 1.83, difficulty = 2.75
676 MATH 256y 2012: overall = 4.57, workload = 2.00, difficulty = 3.43
677 VES 10a 2012: overall = 4.92, workload = 2.42, difficulty = 3.08
678 SOC-WORLD 25 2011: overall = 4.28, workload = 2.18, difficulty = 2.84
679 CULTR&BLF 25 2012: overall = 3.92, workload = 1.93, difficulty = 2.90
680 WOMGEN 1258 2011: overall = 3.40, workload = 1.80, difficulty = 2.60
681 LITER 113 2012: overall = 3.75, workload = 2.00, difficulty = 2.62
682 ECON 1310 2011: overall = 3.65, workload = 1.85, difficulty = 2.77
683 EXPOS 20.020 2011: overall = 4.07, workload = 2.14, difficulty = 2.71
684 ROM-STD 79 2011: overall = 4.33, workload = 2.17, difficulty = 2.92
685 RELIGION 97 2011: overall = 3.67, workload = 1.83, difficulty = 2.83
686 JAPAN Ba 2011: overall = 4.88, workload = 2.58, difficulty = 2.79
687 AFRAMER 90r.q 2012: overall = 4.56, workload = 2.33, difficulty = 2.89
688 PSY 15 2011: overall = 4.01, workload = 1.97, difficulty = 2.94
689 HIST 1266 2011: overall = 4.33, workload = 2.17, difficulty = 2.93
690 SPANSH 40 2011: overall = 4.03, workload = 2.05, difficulty = 2.83
691 PHIL 98hf 2011: overall = 4.11, workload = 2.00, difficulty = 3.00
692 RELIGION 50 2012: overall = 4.05, workload = 2.03, difficulty = 2.89
693 GOV 1790 2011: overall = 3.41, workload = 1.87, difficulty = 2.52
694 US-WORLD 29 2011: overall = 3.54, workload = 1.94, difficulty = 2.54
695 SOC-STD 98nc 2011: overall = 4.70, workload = 2.30, difficulty = 3.10
696 GOV 1203 2011: overall = 4.12, workload = 2.12, difficulty = 2.82
697 E&M-REASON 20 2011: overall = 3.79, workload = 1.87, difficulty = 2.91
698 AESTH&INTP 31 2011: overall = 3.32, workload = 1.79, difficulty = 2.58
699 GOV 1243 2011: overall = 4.07, workload = 2.07, difficulty = 2.87
700 ENGLISH Cwfr 2012: overall = 5.00, workload = 2.55, difficulty = 3.00
701 ECON 1018 2011: overall = 3.39, workload = 1.71, difficulty = 2.79
702 STAT 232r 2012: overall = 3.88, workload = 1.88, difficulty = 3.00
703 ENGLISH 168d 2011: overall = 3.76, workload = 2.06, difficulty = 2.58
704 ENGLISH 166 2012: overall = 4.03, workload = 2.06, difficulty = 2.85
705 GOV 1087 2012: overall = 3.91, workload = 1.97, difficulty = 2.88
