352 ECON 1760 2011: overall = 4.17, workload = 1.67, difficulty = 2.94
353 AESTH&INTP 55 2012: overall = 4.38, workload = 1.85, difficulty = 2.58
354 ECON 2056a 2012: overall = 4.86, workload = 1.57, difficulty = 3.14
355 HISTSCI 138 2011: overall = 4.03, workload = 1.76, difficulty = 2.77
356 SPANSH C 2011: overall = 4.33, workload = 1.78, difficulty = 2.73
357 OEB 150 2011: overall = 4.47, workload = 1.66, difficulty = 2.97
358 RELIGION 40 2011: overall = 4.30, workload = 1.90, difficulty = 2.50
359 SCRB 125 2011: overall = 4.38, workload = 1.69, difficulty = 2.92
360 SPANSH 50 2012: overall = 4.20, workload = 1.86, difficulty = 2.58
361 US-WORLD 15 2011: overall = 3.40, workload = 1.80, difficulty = 2.70
362 SOCIOL 190 2011: overall = 4.35, workload = 1.80, difficulty = 2.71
363 PSY 1604 2011: overall = 4.37, workload = 1.74, difficulty = 2.83
364 SCRB 157 2011: overall = 4.50, workload = 1.81, difficulty = 2.69
365 SOCIOL 155 2012: overall = 4.14, workload = 1.91, difficulty = 2.49
366 SCI-LIVSYS 21 2011: overall = 4.12, workload = 1.79, difficulty = 2.73
367 OEB 54 2012: overall = 4.46, workload = 1.77, difficulty = 2.77
368 AFRAMER 118 2011: overall = 3.89, workload = 1.84, difficulty = 2.63
369 ANTHRO 2712 2012: overall = 3.94, workload = 1.94, difficulty = 2.44
370 DRAMA 119 2012: overall = 4.56, workload = 1.94, difficulty = 2.44
371 WOMGEN 1168 2011: overall = 4.14, workload = 1.80, difficulty = 2.72
372 AFRAMER 11 2012: overall = 4.00, workload = 1.85, difficulty = 2.62
373 MCB 178 2011: overall = 4.33, workload = 1.80, difficulty = 2.73
374 MATH 232br 2011: overall = 4.75, workload = 1.50, difficulty = 3.33
375 EASTD 191 2011: overall = 4.39, workload = 1.89, difficulty = 2.56
376 SPANSH Aa 2012: overall = 4.14, workload = 1.88, difficulty = 2.58
377 SPANSH 61n 2012: overall = 4.50, workload = 1.88, difficulty = 2.58
378 SPANSH 59 2012: overall = 4.50, workload = 1.89, difficulty = 2.56
379 VIETNAM Ba 2012: overall = 4.18, workload = 2.00, difficulty = 2.36
380 EXPOS 40 2011: overall = 4.85, workload = 1.89, difficulty = 2.58
381 ENGLISH 90ow 2012: overall = 4.07, workload = 1.93, difficulty = 2.50
382 HISTSCI 296 2011: overall = 3.82, workload = 1.91, difficulty = 2.55
383 OEB 114 2011: overall = 4.55, workload = 1.73, difficulty = 2.91
384 PSY 1201 2012: overall = 4.11, workload = 1.74, difficulty = 2.89
385 ENGLISH Cbbr 2012: overall = 4.64, workload = 1.82, difficulty = 2.73
386 SOCIOL 155 2011: overall = 4.25, workload = 1.89, difficulty = 2.60
387 EXPOS 20.006 2011: overall = 4.00, workload = 1.69, difficulty = 3.00
388 AESTH&INTP 12 2011: overall = 4.23, workload = 1.73, difficulty = 2.92
389 HEB 1411 2011: overall = 4.31, workload = 1.69, difficulty = 3.00
390 SCRB 167 2011: overall = 4.56, workload = 1.74, difficulty = 2.91
391 EXPOS 20.097 2011: overall = 3.47, workload = 1.73, difficulty = 2.93
392 SOC-WORLD 34 2012: overall = 4.33, workload = 1.85, difficulty = 2.69
393 HIST 1011 2012: overall = 3.78, workload = 1.83, difficulty = 2.73
394 SOCIOL 165 2011: overall = 3.38, workload = 1.87, difficulty = 2.65
395 HISTSCI 100 2011: overall = 3.14, workload = 1.82, difficulty = 2.75
396 EXPOS 10.016 2011: overall = 4.60, workload = 1.80, difficulty = 2.80
397 ECON 2080 2011: overall = 4.20, workload = 2.00, difficulty = 2.40
398 OEB 50 2012: overall = 4.73, workload = 2.00, difficulty = 2.40
399 ANTHRO 1010 2012: overall = 3.45, workload = 1.76, difficulty = 2.89
400 STAT 240 2011: overall = 4.04, workload = 1.83, difficulty = 2.75
401 SOCIOL 172 2011: overall = 4.08, workload = 1.94, difficulty = 2.53
402 MUSIC 153 2011: overall = 4.53, workload = 1.94, difficulty = 2.53
403 ECON 1530 2011: overall = 3.74, workload = 1.86, difficulty = 2.69
404 GOV 30 2012: overall = 3.36, workload = 1.84, difficulty = 2.73
405 US-WORLD 24 2011: overall = 3.61, workload = 1.83, difficulty = 2.75
406 AFRAMER 90r.i 2011: overall = 4.29, workload = 1.71, difficulty = 3.00
407 US-WORLD 29 2011: overall = 3.54, workload = 1.94, difficulty = 2.54
408 CULTR&BLF 37 2011: overall = 4.22, workload = 2.03, difficulty = 2.36
409 SPANSH 30 2012: overall = 4.22, workload = 1.92, difficulty = 2.58
410 ECON 2056a 2011: overall = 4.59, workload = 1.65, difficulty = 3.12
411 PSY 1803 2012: overall = 3.67, workload = 1.86, difficulty = 2.71
412 FRENCH 59 2011: overall = 4.71, workload = 1.86, difficulty = 2.71
413 ENGLISH 43 2012: overall = 4.50, workload = 1.94, difficulty = 2.56
414 ITAL C 2011: overall = 3.67, workload = 2.00, difficulty = 2.44
415 HIST 1151 2011: overall = 4.56, workload = 1.89, difficulty = 2.67
416 AFRAMER 90r.i 2012: overall = 4.00, workload = 1.89, difficulty = 2.67
417 EXPOS 10.012 2011: overall = 4.33, workload = 1.89, difficulty = 2.67
418 LING 106 2011: overall = 3.56, workload = 1.67, difficulty = 3.11
419 LING 200 2012: overall = 3.22, workload = 1.78, difficulty = 2.89
420 SCRB 180 2011: overall = 4.48, workload = 1.87, difficulty = 2.71
421 HAA 194w 2011: overall = 3.18, workload = 2.00, difficulty = 2.45
422 MUSIC 121a 2011: overall = 4.09, workload = 1.91, difficulty = 2.64
423 EXPOS 20.179 2012: overall = 3.87, workload = 1.73, difficulty = 3.00
424 MCB 129 2011: overall = 4.00, workload = 1.69, difficulty = 3.08
425 GHHP 99 2011: overall = 2.55, workload = 1.74, difficulty = 2.98
426 SOCIOL 128 2011: overall = 3.75, workload = 1.92, difficulty = 2.62
427 ENGLISH Crr 2011: overall = 5.00, workload = 1.91, difficulty = 2.64
428 E-PSCI 134 2011: overall = 4.85, workload = 1.92, difficulty = 2.62
429 HIST 1878a 2011: overall = 4.59, workload = 1.88, difficulty = 2.71
430 ETH-REASON 22 2012: overall = 3.83, workload = 1.76, difficulty = 2.95
431 ECON 1310 2011: overall = 3.65, workload = 1.85, difficulty = 2.77
432 SPANSH C 2012: overall = 4.26, workload = 1.84, difficulty = 2.79
433 SPANSH 30 2011: overall = 4.26, workload = 1.93, difficulty = 2.62
434 SCI-LIVSYS 15 2011: overall = 3.45, workload = 1.74, difficulty = 3.00
435 SOCIOL 166 2011: overall = 3.80, workload = 1.86, difficulty = 2.76
436 HLTHPOL 2000 2012: overall = 3.40, workload = 1.89, difficulty = 2.70
437 AESTH&INTP 29 2011: overall = 4.65, workload = 2.00, difficulty = 2.48
438 ENG-SCI 6 2011: overall = 3.07, workload = 1.82, difficulty = 2.85
439 RELIGION 97 2011: overall = 3.67, workload = 1.83, difficulty = 2.83
440 CULTR&BLF 40 2012: overall = 3.96, workload = 1.87, difficulty = 2.75
441 CULTR&BLF 14 2011: overall = 3.28, workload = 1.94, difficulty = 2.61
442 CLAS-STDY 160 2012: overall = 4.25, workload = 1.75, difficulty = 3.00
443 PORTUG 30 2012: overall = 4.58, workload = 2.00, difficulty = 2.50
444 MCB 141 2011: overall = 4.31, workload = 1.81, difficulty = 2.88
445 EXPOS 10.001 2011: overall = 4.20, workload = 1.90, difficulty = 2.70
446 SCRB 160 2011: overall = 4.60, workload = 1.80, difficulty = 2.90
447 PSY 3555 2011: overall = 4.00, workload = 2.00, difficulty = 2.50
448 CULTR&BLF 19 2012: overall = 3.81, workload = 1.85, difficulty = 2.80
449 ECON 2770hf 2011: overall = 5.00, workload = 2.00, difficulty = 2.50
450 EXPOS 10.008 2012: overall = 4.80, workload = 1.80, difficulty = 2.90
451 OEB 114 2012: overall = 4.50, workload = 1.79, difficulty = 2.92
452 E-PSCI 21 2012: overall = 3.73, workload = 1.82, difficulty = 2.86
453 CHNSE 142a 2011: overall = 4.30, workload = 2.00, difficulty = 2.50
454 EXPOS 10.009 2011: overall = 4.70, workload = 1.90, difficulty = 2.70
455 EXPOS 20.084 2011: overall = 3.80, workload = 1.70, difficulty = 3.10
456 EXPOS 40 2012: overall = 4.40, workload = 1.90, difficulty = 2.70
457 FRENCH 50 2012: overall = 3.92, workload = 1.85, difficulty = 2.81
458 EXPOS 20.084 2012: overall = 3.43, workload = 1.79, difficulty = 2.93
459 HAA 181v 2012: overall = 4.17, workload = 1.92, difficulty = 2.67
460 LING 102 2011: overall = 3.79, workload = 1.79, difficulty = 2.93
461 CULTR&BLF 16 2011: overall = 3.72, workload = 1.91, difficulty = 2.69
462 SOCIOL 147 2011: overall = 4.35, workload = 1.88, difficulty = 2.76
463 NEUROBIO 209 2011: overall = 4.29, workload = 1.82, difficulty = 2.88
464 FOLKMYTH 114 2012: overall = 4.79, workload = 1.95, difficulty = 2.63
465 PSY 1505 2011: overall = 4.00, workload = 1.92, difficulty = 2.69
466 PSY 1901b 2011: overall = 3.80, workload = 1.93, difficulty = 2.67
467 FRENCH 59 2012: overall = 4.40, workload = 1.80, difficulty = 2.93
468 SCI-PHYUNV 26 2011: overall = 3.30, workload = 1.88, difficulty = 2.78
469 SOCIOL 164 2011: overall = 3.54, workload = 2.00, difficulty = 2.54
470 BCMP 200 2011: overall = 3.23, workload = 1.86, difficulty = 2.82
471 US-WORLD 11 2012: overall = 3.54, workload = 1.83, difficulty = 2.88
472 PSY 1201 2011: overall = 4.11, workload = 1.72, difficulty = 3.10
473 PHIL 98hf 2011: overall = 4.50, workload = 1.74, difficulty = 3.06
474 SPANSH C 2011: overall = 3.88, workload = 1.88, difficulty = 2.79
475 MATH 212a 2011: overall = 3.36, workload = 1.91, difficulty = 2.73
476 ITAL C 2012: overall = 3.80, workload = 1.90, difficulty = 2.75
477 FRENCH 40 2011: overall = 4.09, workload = 1.97, difficulty = 2.61
478 RELIGION 1468 2011: overall = 4.45, workload = 1.82, difficulty = 2.91
479 EXPOS 10.013 2011: overall = 3.78, workload = 1.89, difficulty = 2.78
480 EXPOS 10.007 2011: overall = 4.33, workload = 1.78, difficulty = 3.00
481 GOV 30 2011: overall = 3.25, workload = 1.94, difficulty = 2.68
482 PSY 1052 2012: overall = 3.67, workload = 1.67, difficulty = 3.22
483 HEB 1329 2012: overall = 3.63, workload = 1.79, difficulty = 2.98
484 STAT 265r 2012: overall = 4.83, workload = 1.92, difficulty = 2.73
485 EXPOS 20.098 2011: overall = 3.85, workload = 1.79, difficulty = 3.00
486 GOV 1280 2011: overall = 3.99, workload = 1.87, difficulty = 2.84
487 AESTH&INTP 44 2011: overall = 4.14, workload = 1.86, difficulty = 2.86
488 ETH-REASON 33 2012: overall = 3.67, workload = 1.86, difficulty = 2.86
489 HISTSCI 97 2011: overall = 4.40, workload = 1.95, difficulty = 2.68
490 GOV 1092 2011: overall = 3.95, workload = 1.74, difficulty = 3.11
491 HIST 1415 2011: overall = 4.62, workload = 1.92, difficulty = 2.75
492 CULTR&BLF 28 2011: overall = 3.86, workload = 1.78, difficulty = 3.04
493 FRENCH 30 2012: overall = 4.07, workload = 1.91, difficulty = 2.78
494 ECON 2030 2011: overall = 4.24, workload = 1.85, difficulty = 2.90
495 SOCIOL 132 2012: overall = 4.18, workload = 1.96, difficulty = 2.68
496 MUSIC 180r 2011: overall = 4.08, workload = 1.92, difficulty = 2.77
497 RELIGION 40 2012: overall = 4.14, workload = 1.93, difficulty = 2.75
498 HAA 152m 2011: overall = 4.54, workload = 1.92, difficulty = 2.77
499 LITER 154 2012: overall = 4.77, workload = 1.85, difficulty = 2.92
500 ECON 1661 2011: overall = 3.62, workload = 1.81, difficulty = 3.00
501 LITER 113 2012: overall = 3.75, workload = 2.00, difficulty = 2.62
502 VES 70 2011: overall = 4.21, workload = 2.03, difficulty = 2.57
503 MUSIC 180r 2012: overall = 4.00, workload = 2.09, difficulty = 2.45
504 MOD-HEB 120b 2011: overall = 4.91, workload = 2.09, difficulty = 2.45
505 SOCIOL 310 2012: overall = 4.50, workload = 1.89, difficulty = 2.86
506 GOV 1072 2011: overall = 4.29, workload = 1.86, difficulty = 2.92
507 CLAS-STDY 97b 2011: overall = 3.96, workload = 1.80, difficulty = 3.04
508 OEB 10 2011: overall = 3.56, workload = 1.86, difficulty = 2.92
509 E&M-REASON 20 2011: overall = 3.79, workload = 1.87, difficulty = 2.91
510 E-PSCI 21 2011: overall = 3.21, workload = 1.86, difficulty = 2.93
511 US-WORLD 31 2012: overall = 3.59, workload = 1.90, difficulty = 2.85
512 SOCIOL 142 2012: overall = 3.64, workload = 1.94, difficulty = 2.78
513 OEB 145 2012: overall = 4.25, workload = 1.92, difficulty = 2.83
514 SOCIOL 145 2011: overall = 4.22, workload = 2.00, difficulty = 2.67
515 ETH-REASON 31 2012: overall = 3.52, workload = 1.95, difficulty = 2.77
516 AFRAMER 209a 2012: overall = 4.44, workload = 1.89, difficulty = 2.89
517 AESTH&INTP 42 2011: overall = 3.99, workload = 1.95, difficulty = 2.77
518 ECON 2030 2012: overall = 4.11, workload = 1.91, difficulty = 2.85
519 SCRB 130 2011: overall = 3.91, workload = 1.86, difficulty = 2.95
520 OEB 10 2012: overall = 3.58, workload = 1.82, difficulty = 3.04
521 SOCIOL 128 2012: overall = 3.40, workload = 2.05, difficulty = 2.58
522 NEUROBIO 306qc 2012: overall = 3.66, workload = 1.71, difficulty = 3.26
523 WOMGEN 1424 2012: overall = 4.62, workload = 2.00, difficulty = 2.69
524 LITER 150 2011: overall = 4.00, workload = 2.00, difficulty = 2.69
525 HEB 1330 2011: overall = 3.78, workload = 1.78, difficulty = 3.13
526 MUSIC 51a 2011: overall = 4.40, workload = 1.93, difficulty = 2.83
527 HIST 1888 2012: overall = 4.38, workload = 1.92, difficulty = 2.85
528 ENGLISH Cwfr 2011: overall = 4.70, workload = 1.90, difficulty = 2.90
529 EXPOS 10.011 2011: overall = 4.30, workload = 1.90, difficulty = 2.90
530 NEUROBIO 95hfx 2011: overall = 4.80, workload = 1.90, difficulty = 2.90
531 EXPOS 10.011 2012: overall = 4.70, workload = 1.90, difficulty = 2.90
532 ENGLISH Cnfr 2011: overall = 4.90, workload = 1.90, difficulty = 2.90
533 ENGLISH 168d 2011: overall = 3.76, workload = 2.06, difficulty = 2.58
534 LITER 106 2011: overall = 4.20, workload = 2.00, difficulty = 2.70
535 HIST 1445 2012: overall = 4.15, workload = 1.93, difficulty = 2.85
536 PHIL 3 2011: overall = 3.33, workload = 1.77, difficulty = 3.17
537 EXPOS 20.013 2011: overall = 4.29, workload = 2.00, difficulty = 2.71
538 EXPOS 20.021 2011: overall = 3.29, workload = 1.93, difficulty = 2.86
539 SOCIOL 98Wc 2011: overall = 4.82, workload = 2.09, difficulty = 2.55
540 FRENCH 30 2011: overall = 4.43, workload = 1.95, difficulty = 2.83
541 ANTHRO 1667 2012: overall = 4.00, workload = 2.00, difficulty = 2.73
542 LING 130 2011: overall = 4.09, workload = 1.82, difficulty = 3.09
543 PSY 1512 2012: overall = 4.30, workload = 2.04, difficulty = 2.65
544 ENGLISH Cnfr 2012: overall = 4.75, workload = 1.83, difficulty = 3.08
545 US-WORLD 12 2011: overall = 4.45, workload = 1.93, difficulty = 2.89
546 HEB 1310 2011: overall = 4.59, workload = 1.95, difficulty = 2.85
547 FRENCH 40 2011: overall = 4.29, workload = 2.04, difficulty = 2.67
548 PSY 1552 2012: overall = 4.75, workload = 2.00, difficulty = 2.75
549 STAT 232r 2012: overall = 3.88, workload = 1.88, difficulty = 3.00
550 CULTR&BLF 25 2012: overall = 3.92, workload = 1.93, difficulty = 2.90
551 HAA 18p 2011: overall = 4.76, workload = 1.95, difficulty = 2.86
552 COMPSCI 105 2012: overall = 4.76, workload = 2.12, difficulty = 2.52
553 PSY 13 2011: overall = 3.62, workload = 1.92, difficulty = 2.92
554 PSY 2010 2011: overall = 4.08, workload = 2.17, difficulty = 2.42
555 SCRB 150 2011: overall = 4.67, workload = 2.00, difficulty = 2.76
556 STAT 135 2012: overall = 4.09, workload = 2.00, difficulty = 2.77
557 ETH-REASON 30 2011: overall = 3.79, workload = 1.90, difficulty = 2.97
558 WOMGEN 1200sh 2012: overall = 3.74, workload = 2.05, difficulty = 2.67
559 HAA 1 2012: overall = 3.67, workload = 1.95, difficulty = 2.88
560 E-PSCI 22 2011: overall = 3.26, workload = 1.94, difficulty = 2.90
561 MATH 230a 2012: overall = 4.29, workload = 2.07, difficulty = 2.64
562 BPH 301 2011: overall = 4.11, workload = 2.00, difficulty = 2.78
563 GOV 1790 2012: overall = 4.10, workload = 2.03, difficulty = 2.72
564 SOCIOL 121 2011: overall = 3.79, workload = 2.07, difficulty = 2.64
565 SPANSH 40 2011: overall = 4.26, workload = 1.97, difficulty = 2.84
566 STAT 107 2011: overall = 3.80, workload = 2.04, difficulty = 2.70
567 ECON 1420 2011: overall = 4.03, workload = 1.86, difficulty = 3.07
568 FRENCH 61a 2011: overall = 4.87, workload = 1.93, difficulty = 2.93
569 GOV 1540 2012: overall = 4.24, workload = 1.95, difficulty = 2.89
570 EXPOS 10.015 2011: overall = 4.60, workload = 2.00, difficulty = 2.80
571 E&M-REASON 17 2011: overall = 4.58, workload = 1.91, difficulty = 2.98
572 ANTHRO 1756 2012: overall = 3.25, workload = 2.00, difficulty = 2.80
573 SPANSH 201 2012: overall = 4.20, workload = 2.00, difficulty = 2.80
574 EXPOS 10.012 2012: overall = 4.00, workload = 1.90, difficulty = 3.00
575 ENG-SCI 265 2011: overall = 4.10, workload = 2.00, difficulty = 2.80
576 ENG-SCI 21 2011: overall = 3.56, workload = 2.12, difficulty = 2.56
577 MCB 80 2011: overall = 3.52, workload = 1.87, difficulty = 3.06
578 PHIL 19 2012: overall = 4.05, workload = 2.10, difficulty = 2.60
579 ETH-REASON 13 2011: overall = 3.57, workload = 1.87, difficulty = 3.06
580 MUSIC 2 2012: overall = 3.51, workload = 1.99, difficulty = 2.83
581 BCMP 235 2011: overall = 4.23, workload = 1.95, difficulty = 2.91
582 SOC-WORLD 28 2011: overall = 4.18, workload = 2.18, difficulty = 2.45
583 MCB 292 2011: overall = 3.64, workload = 2.09, difficulty = 2.64
584 ENGLISH Cwfr 2011: overall = 4.73, workload = 2.09, difficulty = 2.64
585 SPANSH 62 2011: overall = 3.82, workload = 1.91, difficulty = 3.00
586 GOV 1087 2012: overall = 3.91, workload = 1.97, difficulty = 2.88
587 CHEM 170 2011: overall = 4.53, workload = 2.00, difficulty = 2.82
588 SPANSH 40 2012: overall = 4.16, workload = 2.04, difficulty = 2.75
589 ITAL Aa 2011: overall = 4.41, workload = 2.18, difficulty = 2.47
590 STAT 392hf 2012: overall = 4.67, workload = 2.00, difficulty = 2.83
591 ECON 2390b 2011: overall = 3.75, workload = 2.00, difficulty = 2.83
592 CHEM 154 2011: overall = 4.58, workload = 2.08, difficulty = 2.67
593 ECON 2040 2011: overall = 4.31, workload = 2.15, difficulty = 2.54
594 MCB 145 2011: overall = 4.15, workload = 1.96, difficulty = 2.92
595 E&M-REASON 14 2011: overall = 4.32, workload = 2.00, difficulty = 2.84
596 NEUROBIO 95hfu 2011: overall = 4.92, workload = 2.17, difficulty = 2.50
597 ECON 1010a1 2012: overall = 3.11, workload = 1.91, difficulty = 3.02
598 HEB 1540 2012: overall = 4.08, workload = 2.00, difficulty = 2.85
599 MUSIC 128r 2011: overall = 4.43, workload = 2.14, difficulty = 2.57
600 MUSIC 175r 2012: overall = 3.79, workload = 2.00, difficulty = 2.86
601 COMPSCI 105 2011: overall = 4.29, workload = 2.09, difficulty = 2.68
602 GOV 50 2012: overall = 3.70, workload = 2.00, difficulty = 2.86
603 SCI-LIVSYS 22 2012: overall = 3.11, workload = 1.80, difficulty = 3.26
604 HISTSCI 297 2012: overall = 3.75, workload = 2.12, difficulty = 2.62
605 PHIL 3 2012: overall = 3.97, workload = 1.86, difficulty = 3.14
606 HAA 172w 2012: overall = 4.70, workload = 1.92, difficulty = 3.03
607 GOV 1255 2011: overall = 4.28, workload = 1.94, difficulty = 3.00
608 MCB 145 2012: overall = 4.25, workload = 1.96, difficulty = 2.96
609 MUSIC 4 2011: overall = 4.92, workload = 2.15, difficulty = 2.58
610 FRENCH Ab 2011: overall = 4.58, workload = 1.96, difficulty = 2.96
611 LATIN Ac 2012: overall = 3.62, workload = 1.88, difficulty = 3.12
612 PSY 15 2011: overall = 4.01, workload = 1.97, difficulty = 2.94
613 ETH-REASON 24 2011: overall = 3.06, workload = 1.88, difficulty = 3.12
614 STAT 100 2011: overall = 3.91, workload = 2.14, difficulty = 2.60
615 VES 167 2011: overall = 4.78, workload = 2.11, difficulty = 2.67
616 FRENCH C 2011: overall = 4.29, workload = 2.00, difficulty = 2.89
617 ENGLISH Cwar 2012: overall = 4.70, workload = 2.00, difficulty = 2.90
618 HIST 1465 2011: overall = 3.86, workload = 2.02, difficulty = 2.86
619 EXPOS 10.010 2011: overall = 4.40, workload = 2.10, difficulty = 2.70
620 MCB 186 2011: overall = 4.60, workload = 1.90, difficulty = 3.10
621 ECON 1535 2011: overall = 3.77, workload = 1.95, difficulty = 3.00
622 CLAS-STDY 165 2011: overall = 3.95, workload = 2.00, difficulty = 2.90
623 EXPOS 10.001 2012: overall = 3.70, workload = 2.00, difficulty = 2.90
624 SWEDISH Aa 2011: overall = 4.90, workload = 2.20, difficulty = 2.50
625 SOC-STD 98ni 2011: overall = 3.89, workload = 1.89, difficulty = 3.12
626 ECON 1389 2011: overall = 4.33, workload = 2.08, difficulty = 2.75
627 EASTD 103 2012: overall = 4.55, workload = 2.00, difficulty = 2.91
628 SCRB 190 2011: overall = 4.91, workload = 2.00, difficulty = 2.91
629 ANTHRO 1495 2012: overall = 3.67, workload = 2.15, difficulty = 2.62
630 HIST 88b 2011: overall = 4.31, workload = 2.15, difficulty = 2.62
631 VES 194w 2011: overall = 4.07, workload = 2.21, difficulty = 2.50
632 ECON 1776 2011: overall = 3.55, workload = 1.95, difficulty = 3.02
633 ECON 1010b 2011: overall = 3.65, workload = 1.83, difficulty = 3.26
634 EXPOS 20.176 2012: overall = 4.33, workload = 1.93, difficulty = 3.07
635 JAPNHIST 117 2012: overall = 4.00, workload = 2.00, difficulty = 2.93
636 PERSIAN A 2011: overall = 3.92, workload = 2.08, difficulty = 2.77
637 EXPOS 20.071 2012: overall = 4.13, workload = 1.93, difficulty = 3.07
638 BCMP 234 2011: overall = 3.69, workload = 2.12, difficulty = 2.69
639 CULTR&BLF 37 2012: overall = 4.18, workload = 2.17, difficulty = 2.59
640 SPANSH 40 2011: overall = 4.03, workload = 2.05, difficulty = 2.83
641 SCI-LIVSYS 20 2011: overall = 4.12, workload = 1.93, difficulty = 3.08
642 AESTH&INTP 50 2012: overall = 3.57, workload = 2.05, difficulty = 2.84
643 EXPOS 20.046 2011: overall = 4.25, workload = 1.94, difficulty = 3.06
644 FRENCH Aa 2012: overall = 4.16, workload = 2.07, difficulty = 2.81
645 RELIGION 50 2012: overall = 4.05, workload = 2.03, difficulty = 2.89
646 SCRB 160 2012: overall = 4.67, workload = 1.89, difficulty = 3.17
647 ECON 1410 2011: overall = 4.27, workload = 1.95, difficulty = 3.05
648 ANTHRO 97z 2011: overall = 3.71, workload = 2.12, difficulty = 2.71
649 US-WORLD 38 2012: overall = 3.98, workload = 2.09, difficulty = 2.78
650 GOV 1100 2011: overall = 3.65, workload = 2.02, difficulty = 2.92
651 FRENCH 40 2012: overall = 4.12, workload = 2.06, difficulty = 2.85
652 ENGLISH 166 2012: overall = 4.03, workload = 2.06, difficulty = 2.85
653 KOREAN Bb 2011: overall = 4.17, workload = 2.08, difficulty = 2.83
654 ETH-REASON 11 2011: overall = 3.57, workload = 1.96, difficulty = 3.07
655 SOC-WORLD 46 2011: overall = 3.74, workload = 2.07, difficulty = 2.85
656 EXPOS 20.020 2011: overall = 4.07, workload = 2.14, difficulty = 2.71
657 GOV 1280 2012: overall = 4.34, workload = 2.07, difficulty = 2.85
658 HIST 1301 2011: overall = 4.58, workload = 2.08, difficulty = 2.83
659 SCRB 180 2012: overall = 3.73, workload = 2.00, difficulty = 3.00
660 HEB 1388 2012: overall = 4.54, workload = 2.00, difficulty = 3.00
661 ENGLISH Cnnr 2012: overall = 5.00, workload = 2.11, difficulty = 2.78
662 E-PSCI 205 2011: overall = 4.67, workload = 2.00, difficulty = 3.00
663 CHNSE 107a 2012: overall = 5.00, workload = 2.00, difficulty = 3.00
664 FRENCH Ab 2011: overall = 4.15, workload = 2.08, difficulty = 2.84
665 ECON 2480 2012: overall = 4.00, workload = 2.00, difficulty = 3.00
666 NEUROBIO 306qc 2011: overall = 5.00, workload = 2.00, difficulty = 3.00
667 PHIL 98hf 2011: overall = 4.11, workload = 2.00, difficulty = 3.00
668 EXPOS 20.212 2012: overall = 3.20, workload = 2.07, difficulty = 2.86
669 PHIL 312 2011: overall = 5.00, workload = 2.00, difficulty = 3.00
670 ENGLISH 115b 2011: overall = 4.50, workload = 2.07, difficulty = 2.86
671 LING 105 2012: overall = 3.78, workload = 2.00, difficulty = 3.00
672 PSY 980j 2011: overall = 4.64, workload = 1.93, difficulty = 3.14
673 EXPOS 10.005 2012: overall = 4.50, workload = 2.20, difficulty = 2.60
674 OEB 192 2011: overall = 4.45, workload = 2.09, difficulty = 2.82
675 APPHY 218 2011: overall = 3.78, workload = 2.11, difficulty = 2.78
676 SOCIOL 296a 2012: overall = 3.75, workload = 2.11, difficulty = 2.78
677 MOD-HEB B 2011: overall = 4.88, workload = 2.00, difficulty = 3.00
678 EXPOS 20.098 2012: overall = 4.00, workload = 1.92, difficulty = 3.17
679 GOV 1243 2011: overall = 4.07, workload = 2.07, difficulty = 2.87
680 SCI-PHYUNV 24 2011: overall = 2.83, workload = 1.98, difficulty = 3.05
681 BBS 301 2012: overall = 4.17, workload = 2.17, difficulty = 2.67
682 EXPOS 10.013 2012: overall = 4.57, workload = 1.86, difficulty = 3.29
683 LITER 130 2011: overall = 4.92, workload = 2.08, difficulty = 2.85
684 HIST 1224 2011: overall = 4.27, workload = 2.05, difficulty = 2.93
685 OEB 55 2011: overall = 3.73, workload = 2.10, difficulty = 2.83
686 SOC-WORLD 36 2012: overall = 3.52, workload = 2.04, difficulty = 2.96
687 OEB 53 2011: overall = 4.39, workload = 1.98, difficulty = 3.08
688 HIST 1877a 2012: overall = 4.37, workload = 2.11, difficulty = 2.83
689 ECON 1357 2012: overall = 3.71, workload = 2.07, difficulty = 2.91
690 CULTR&BLF 50 2011: overall = 4.20, workload = 2.11, difficulty = 2.83
691 EXPOS 20.064 2011: overall = 3.87, workload = 2.13, difficulty = 2.80
692 GOV 1203 2011: overall = 4.12, workload = 2.12, difficulty = 2.82
693 EXPOS 20.147 2011: overall = 3.50, workload = 2.00, difficulty = 3.06
694 EXPOS 20.005 2011: overall = 4.00, workload = 2.00, difficulty = 3.07
695 PSY 1430 2011: overall = 3.82, workload = 1.93, difficulty = 3.21
696 NEUROBIO 221 2011: overall = 4.00, workload = 1.94, difficulty = 3.19
697 GOV 94fp 2012: overall = 3.87, workload = 2.00, difficulty = 3.07
698 EXPOS 20.210 2012: overall = 4.43, workload = 1.93, difficulty = 3.21
699 EXPOS 20.066 2011: overall = 3.73, workload = 1.80, difficulty = 3.47
700 KOREAN Ba 2011: overall = 4.48, workload = 2.17, difficulty = 2.73
701 ECON 1056 2011: overall = 4.57, workload = 2.00, difficulty = 3.07
702 MCB 292 2012: overall = 3.90, workload = 2.20, difficulty = 2.68
703 FRENCH Ab 2012: overall = 4.33, workload = 2.08, difficulty = 2.92
704 ENGLISH Crr 2011: overall = 5.00, workload = 2.08, difficulty = 2.92
705 ITAL Aa 2011: overall = 4.20, workload = 2.14, difficulty = 2.80
